Step,"Grouped runs - Client #1, train_avg_loss","Grouped runs - Client #1, train_avg_loss__MIN","Grouped runs - Client #1, train_avg_loss__MAX","Grouped runs - Client #2, train_avg_loss","Grouped runs - Client #2, train_avg_loss__MIN","Grouped runs - Client #2, train_avg_loss__MAX","Grouped runs - Client #3, train_avg_loss","Grouped runs - Client #3, train_avg_loss__MIN","Grouped runs - Client #3, train_avg_loss__MAX","Grouped runs - Client #4, train_avg_loss","Grouped runs - Client #4, train_avg_loss__MIN","Grouped runs - Client #4, train_avg_loss__MAX","Grouped runs - Client #5, train_avg_loss","Grouped runs - Client #5, train_avg_loss__MIN","Grouped runs - Client #5, train_avg_loss__MAX",avg,min,max
81103,,,,,,,0.231018439,0.231018439,0.231018439,,,,,,,0.2090195,0.141405061,0.243616343
81106,,,,,,,,,,0.202151299,0.202151299,0.202151299,,,,0.211206692,0.141405061,0.243616343
81107,,,,0.243616343,0.243616343,0.243616343,,,,,,,,,,0.21585606,0.141405061,0.243616343
81119,,,,,,,,,,,,,0.226906359,0.226906359,0.226906359,0.25187836,0.141405061,0.42372784
81170,,,,0.141405061,0.141405061,0.141405061,,,,,,,,,,0.258256689,0.141405061,0.42372784
81179,,,,,,,,,,,,,0.241954401,0.241954401,0.241954401,0.310578334,0.225398138,0.42372784
81180,,,,,,,0.225398138,0.225398138,0.225398138,,,,,,,0.282575615,0.101940803,0.42372784
81201,,,,,,,,,,0.42372784,0.42372784,0.42372784,,,,0.294886951,0.101940803,0.42372784
81213,,,,,,,,,,,,,0.258798003,0.258798003,0.258798003,0.240096317,0.101940803,0.403013289
81277,,,,,,,,,,0.403013289,0.403013289,0.403013289,,,,0.234663506,0.101940803,0.403013289
81285,,,,0.101940803,0.101940803,0.101940803,,,,,,,,,,0.214337082,0.101940803,0.301381171
81319,0.28695482,0.28695482,0.28695482,,,,,,,,,,,,,0.237532902,0.149774671,0.301381171
81379,0.149774671,0.149774671,0.149774671,,,,,,,,,,,,,0.196250546,0.080543041,0.301381171
81397,,,,,,,0.231633946,0.231633946,0.231633946,,,,,,,0.224147689,0.080543041,0.301381171
81405,,,,,,,,,,0.301381171,0.301381171,0.301381171,,,,0.199539725,0.080543041,0.301381171
81410,,,,,,,,,,,,,0.217919901,0.217919901,0.217919901,0.173642667,0.080543041,0.289260387
81419,,,,0.080543041,0.080543041,0.080543041,,,,,,,,,,0.153138502,0.080543041,0.289260387
81439,,,,,,,,,,0.289260387,0.289260387,0.289260387,,,,0.177046432,0.108594127,0.289260387
81471,,,,,,,,,,0.108594127,0.108594127,0.108594127,,,,0.154285292,0.108594127,0.20008269
81484,0.171895877,0.171895877,0.171895877,,,,,,,,,,,,,0.171045524,0.115399078,0.20008269
81504,,,,,,,,,,0.115399078,0.115399078,0.115399078,,,,0.162051934,0.115399078,0.20008269
81509,,,,0.20008269,0.20008269,0.20008269,,,,,,,,,,0.161537886,0.112828836,0.20008269
81539,,,,,,,,,,,,,0.175454691,0.175454691,0.175454691,0.173993218,0.112828836,0.262359351
81546,,,,0.192395285,0.192395285,0.192395285,,,,,,,,,,0.162528369,0.112828836,0.262359351
81583,0.126927927,0.126927927,0.126927927,,,,,,,,,,,,,0.17880457,0.112828836,0.273776293
81609,,,,0.112828836,0.112828836,0.112828836,,,,,,,,,,0.20143849,0.112828836,0.273776293
81621,,,,,,,,,,0.262359351,0.262359351,0.262359351,,,,0.224973154,0.118130445,0.273776293
81682,0.118130445,0.118130445,0.118130445,,,,,,,,,,,,,0.215326378,0.118130445,0.273776293
81704,,,,,,,,,,0.273776293,0.273776293,0.273776293,,,,0.235302272,0.214125469,0.273776293
81710,,,,,,,0.240097523,0.240097523,0.240097523,,,,,,,0.207146123,0.132995546,0.240097523
81711,,,,,,,,,,,,,0.230502158,0.230502158,0.230502158,0.188399392,0.132995546,0.230502158
81743,,,,,,,,,,,,,0.214125469,0.214125469,0.214125469,0.174646941,0.132995546,0.218009919
81753,,,,0.218009919,0.218009919,0.218009919,,,,,,,,,,0.175328651,0.132995546,0.218009919
81789,,,,,,,,,,,,,0.132995546,0.132995546,0.132995546,0.172457185,0.132995546,0.217534021
81814,,,,0.146363869,0.146363869,0.146363869,,,,,,,,,,0.185604817,0.146363869,0.217534021
81822,,,,,,,,,,,,,0.161739901,0.161739901,0.161739901,0.208414724,0.161739901,0.260413408
81853,0.217534021,0.217534021,0.217534021,,,,,,,,,,,,,0.21076788,0.173505679,0.260413408
81859,,,,,,,0.203652591,0.203652591,0.203652591,,,,,,,0.201568079,0.171535015,0.260413408
81860,,,,,,,,,,0.198733702,0.198733702,0.198733702,,,,0.207442847,0.171535015,0.260413408
81890,,,,,,,0.260413408,0.260413408,0.260413408,,,,,,,0.183941953,0.081229232,0.260413408
81894,,,,,,,,,,,,,0.173505679,0.173505679,0.173505679,0.189382426,0.081229232,0.287615776
81904,,,,,,,,,,0.171535015,0.171535015,0.171535015,,,,0.180619644,0.081229232,0.287615776
81933,,,,0.23302643,0.23302643,0.23302643,,,,,,,,,,0.181141649,0.081229232,0.287615776
81950,0.081229232,0.081229232,0.081229232,,,,,,,,,,,,,0.164042567,0.081229232,0.287615776
81956,,,,,,,,,,,,,0.287615776,0.287615776,0.287615776,0.185098317,0.129691765,0.287615776
82000,,,,0.129691765,0.129691765,0.129691765,,,,,,,,,,0.150958559,0.116916984,0.186507985
82052,,,,,,,,,,,,,0.174145043,0.174145043,0.174145043,0.197656316,0.116916984,0.363180548
82061,,,,,,,,,,0.147531018,0.147531018,0.147531018,,,,0.202485937,0.116916984,0.363180548
82126,0.186507985,0.186507985,0.186507985,,,,,,,,,,,,,0.202757746,0.116916984,0.363180548
82140,,,,0.116916984,0.116916984,0.116916984,,,,,,,,,,0.188293947,0.114188991,0.363180548
82145,,,,,,,0.363180548,0.363180548,0.363180548,,,,,,,0.19854836,0.114188991,0.363180548
82161,,,,,,,,,,,,,0.198293149,0.198293149,0.198293149,0.161577486,0.114188991,0.198293149
82181,,,,,,,,,,0.148890063,0.148890063,0.148890063,,,,0.169545327,0.114188991,0.238132358
82198,0.114188991,0.114188991,0.114188991,,,,,,,,,,,,,0.183943193,0.114188991,0.238132358
82234,,,,,,,,,,,,,0.168189049,0.168189049,0.168189049,0.226563823,0.168189049,0.327292144
82243,,,,0.178326175,0.178326175,0.178326175,,,,,,,,,,0.220324278,0.136991322,0.327292144
82253,,,,,,,,,,0.238132358,0.238132358,0.238132358,,,,0.223411921,0.136991322,0.327292144
82288,,,,,,,,,,0.220879391,0.220879391,0.220879391,,,,0.250772312,0.136991322,0.374934316
82318,,,,,,,,,,0.327292144,0.327292144,0.327292144,,,,0.244680718,0.136991322,0.374934316
82325,,,,,,,,,,,,,0.136991322,0.136991322,0.136991322,0.208882511,0.136991322,0.374934316
82391,,,,0.193764389,0.193764389,0.193764389,,,,,,,,,,0.230457625,0.14830111,0.374934316
82392,,,,,,,,,,,,,0.374934316,0.374934316,0.374934316,0.207725662,0.080104575,0.374934316
82415,,,,,,,,,,0.190421417,0.190421417,0.190421417,,,,0.179406276,0.080104575,0.244866893
82432,,,,,,,,,,,,,0.14830111,0.14830111,0.14830111,0.174532586,0.080104575,0.244866893
82470,,,,,,,,,,0.244866893,0.244866893,0.244866893,,,,0.193489429,0.080104575,0.244866893
82484,,,,0.080104575,0.080104575,0.080104575,,,,,,,,,,0.193437958,0.080104575,0.244609535
82499,0.233337387,0.233337387,0.233337387,,,,,,,,,,,,,0.251754805,0.166052967,0.371688813
82515,,,,,,,0.166052967,0.166052967,0.166052967,,,,,,,0.231300387,0.131065294,0.371688813
82519,,,,,,,,,,,,,0.243085325,0.243085325,0.243085325,0.226250196,0.131065294,0.371688813
82555,,,,,,,0.244609535,0.244609535,0.244609535,,,,,,,0.240427643,0.131065294,0.371688813
82587,,,,,,,0.371688813,0.371688813,0.371688813,,,,,,,0.226336151,0.131065294,0.371688813
82608,0.131065294,0.131065294,0.131065294,,,,,,,,,,,,,0.186938751,0.131065294,0.313972563
82615,,,,0.140802011,0.140802011,0.140802011,,,,,,,,,,0.185719699,0.124970034,0.313972563
82624,,,,,,,,,,0.313972563,0.313972563,0.313972563,,,,0.184699079,0.124970034,0.313972563
82701,,,,,,,,,,0.174152076,0.174152076,0.174152076,,,,0.156081551,0.124970034,0.17470181
82763,,,,,,,,,,0.17470181,0.17470181,0.17470181,,,,0.15871034,0.124970034,0.187296018
82769,,,,,,,0.124970034,0.124970034,0.124970034,,,,,,,0.155346721,0.124970034,0.187296018
82784,,,,,,,,,,,,,0.135698915,0.135698915,0.135698915,0.14034548,0.049963828,0.187296018
82790,,,,0.170884922,0.170884922,0.170884922,,,,,,,,,,0.134635603,0.049963828,0.187296018
82809,,,,,,,,,,0.187296018,0.187296018,0.187296018,,,,0.152697518,0.049963828,0.261194497
82810,,,,,,,0.157883719,0.157883719,0.157883719,,,,,,,0.139065943,0.049963828,0.261194497
82828,,,,0.049963828,0.049963828,0.049963828,,,,,,,,,,0.174707562,0.049963828,0.336091816
82885,,,,0.107149526,0.107149526,0.107149526,,,,,,,,,,0.218757869,0.107149526,0.336091816
82905,,,,,,,,,,0.261194497,0.261194497,0.261194497,,,,0.225401638,0.119138144,0.336091816
82908,0.119138144,0.119138144,0.119138144,,,,,,,,,,,,,0.198408361,0.119138144,0.336091816
82914,,,,,,,0.336091816,0.336091816,0.336091816,,,,,,,0.203017691,0.126228109,0.336091816
82947,,,,,,,0.270215362,0.270215362,0.270215362,,,,,,,0.159694502,0.119475871,0.270215362
82976,,,,0.140368372,0.140368372,0.140368372,,,,,,,,,,0.126266024,0.103072971,0.142184794
82981,0.126228109,0.126228109,0.126228109,,,,,,,,,,,,,0.131029263,0.103072971,0.16418457
82995,,,,,,,,,,,,,0.142184794,0.142184794,0.142184794,0.122308989,0.082626738,0.16418457
82998,,,,,,,0.119475871,0.119475871,0.119475871,,,,,,,0.126604103,0.082626738,0.16418457
83014,0.103072971,0.103072971,0.103072971,,,,,,,,,,,,,0.169677882,0.082626738,0.334844768
83019,,,,,,,,,,0.16418457,0.16418457,0.16418457,,,,0.168761866,0.082626738,0.334844768
83023,,,,0.082626738,0.082626738,0.082626738,,,,,,,,,,0.200955807,0.082626738,0.334844768
83049,0.163660362,0.163660362,0.163660362,,,,,,,,,,,,,0.223419073,0.098492891,0.334844768
83055,,,,,,,0.334844768,0.334844768,0.334844768,,,,,,,0.242263901,0.098492891,0.334844768
83102,,,,0.098492891,0.098492891,0.098492891,,,,,,,,,,0.206058031,0.098492891,0.325154275
83104,,,,,,,,,,,,,0.325154275,0.325154275,0.325154275,0.21055312,0.120968334,0.325154275
83109,,,,,,,0.19494307,0.19494307,0.19494307,,,,,,,0.168076351,0.112770431,0.257884502
83121,,,,,,,,,,0.257884502,0.257884502,0.257884502,,,,0.147213635,0.090629488,0.257884502
83135,,,,,,,,,,,,,0.153815418,0.153815418,0.153815418,0.136510059,0.090629488,0.204366624
83145,,,,0.120968334,0.120968334,0.120968334,,,,,,,,,,0.130979192,0.090629488,0.204366624
83184,,,,,,,,,,,,,0.112770431,0.112770431,0.112770431,0.124974172,0.090629488,0.204366624
83260,0.090629488,0.090629488,0.090629488,,,,,,,,,,,,,0.136923575,0.090629488,0.204366624
83268,,,,0.204366624,0.204366624,0.204366624,,,,,,,,,,0.169033438,0.090943232,0.251178801
83272,,,,,,,,,,0.126161084,0.126161084,0.126161084,,,,0.165882292,0.090943232,0.251178801
83320,0.090943232,0.090943232,0.090943232,,,,,,,,,,,,,0.160064945,0.090943232,0.251178801
83326,,,,0.172517449,0.172517449,0.172517449,,,,,,,,,,0.149545062,0.038343821,0.251178801
83331,,,,,,,,,,,,,0.251178801,0.251178801,0.251178801,0.163851429,0.038343821,0.251178801
83351,,,,,,,,,,0.188610896,0.188610896,0.188610896,,,,0.172970916,0.038343821,0.296776235
83371,0.097074345,0.097074345,0.097074345,,,,,,,,,,,,,0.219589958,0.038343821,0.42170611
83372,,,,0.038343821,0.038343821,0.038343821,,,,,,,,,,0.230640859,0.038343821,0.42170611
83398,,,,,,,0.244049281,0.244049281,0.244049281,,,,,,,0.268527013,0.152328849,0.42170611
83399,,,,,,,,,,,,,0.296776235,0.296776235,0.296776235,0.261885294,0.152328849,0.42170611
83406,,,,,,,,,,0.42170611,0.42170611,0.42170611,,,,0.221773069,0.096215107,0.42170611
83417,,,,0.152328849,0.152328849,0.152328849,,,,,,,,,,0.165983211,0.096215107,0.22777459
83440,,,,,,,,,,0.22777459,0.22777459,0.22777459,,,,0.165422817,0.096215107,0.22777459
83481,,,,,,,,,,,,,0.210840687,0.210840687,0.210840687,0.133840437,0.069862694,0.210840687
83492,,,,,,,0.096215107,0.096215107,0.096215107,,,,,,,0.110485128,0.069862694,0.149526879
83504,,,,,,,,,,0.14275682,0.14275682,0.14275682,,,,0.153641899,0.069862694,0.311998963
83517,,,,0.149526879,0.149526879,0.149526879,,,,,,,,,,0.161571108,0.069862694,0.311998963
83575,,,,,,,,,,,,,0.069862694,0.069862694,0.069862694,0.16513751,0.069862694,0.311998963
83582,,,,0.094064139,0.094064139,0.094064139,,,,,,,,,,0.18681501,0.094064139,0.311998963
83609,,,,,,,,,,0.311998963,0.311998963,0.311998963,,,,0.184658694,0.08328256,0.311998963
83627,,,,,,,,,,,,,0.182402864,0.182402864,0.182402864,0.149761501,0.08328256,0.182402864
83632,,,,0.16735889,0.16735889,0.16735889,,,,,,,,,,0.163227811,0.08328256,0.249734417
83647,,,,,,,0.178250194,0.178250194,0.178250194,,,,,,,0.153350863,0.08328256,0.249734417
83655,0.08328256,0.08328256,0.08328256,,,,,,,,,,,,,0.165217429,0.08328256,0.249734417
83680,,,,,,,,,,,,,0.137512997,0.137512997,0.137512997,0.164574809,0.08006946,0.249734417
83701,,,,,,,,,,0.249734417,0.249734417,0.249734417,,,,0.18481598,0.08006946,0.249734417
83731,,,,,,,0.117974147,0.117974147,0.117974147,,,,,,,0.163940336,0.08006946,0.238718852
83739,,,,,,,,,,,,,0.237583026,0.237583026,0.237583026,0.158740443,0.08006946,0.238718852
83758,,,,0.08006946,0.08006946,0.08006946,,,,,,,,,,0.162006804,0.08006946,0.253914833
83833,,,,,,,,,,0.238718852,0.238718852,0.238718852,,,,0.165407705,0.091974683,0.253914833
83860,0.145356193,0.145356193,0.145356193,,,,,,,,,,,,,0.157741046,0.091974683,0.253914833
83903,,,,0.091974683,0.091974683,0.091974683,,,,,,,,,,0.145126134,0.082281634,0.253914833
83919,,,,,,,0.253914833,0.253914833,0.253914833,,,,,,,0.178417371,0.082281634,0.258430868
83945,,,,0.097073965,0.097073965,0.097073965,,,,,,,,,,0.17054445,0.082281634,0.258430868
83952,0.200385556,0.200385556,0.200385556,,,,,,,,,,,,,0.228660381,0.082281634,0.387653619
83985,,,,,,,,,,,,,0.082281634,0.082281634,0.082281634,0.221724892,0.082281634,0.387653619
84003,,,,,,,0.258430868,0.258430868,0.258430868,,,,,,,0.26336194,0.16570811,0.387653619
84036,,,,0.214550227,0.214550227,0.214550227,,,,,,,,,,0.2478396,0.16570811,0.387653619
84056,,,,,,,,,,0.387653619,0.387653619,0.387653619,,,,0.22083243,0.079514377,0.387653619
84092,,,,0.16570811,0.16570811,0.16570811,,,,,,,,,,0.17734767,0.079514377,0.290466875
84105,,,,,,,,,,0.290466875,0.290466875,0.290466875,,,,0.19761218,0.079514377,0.290466875
84130,,,,0.180819169,0.180819169,0.180819169,,,,,,,,,,0.165422563,0.079514377,0.267030656
84138,0.079514377,0.079514377,0.079514377,,,,,,,,,,,,,0.160085352,0.079514377,0.267030656
84157,,,,,,,,,,0.170229822,0.170229822,0.170229822,,,,0.189910635,0.129518792,0.267030656
84172,,,,,,,0.267030656,0.267030656,0.267030656,,,,,,,0.170893672,0.075145006,0.267030656
84176,0.129518792,0.129518792,0.129518792,,,,,,,,,,,,,0.163183403,0.075145006,0.228640795
84199,,,,0.154133111,0.154133111,0.154133111,,,,,,,,,,0.15226727,0.074938126,0.228640795
84201,,,,,,,,,,0.228640795,0.228640795,0.228640795,,,,0.160880174,0.074938126,0.228640795
84213,0.075145006,0.075145006,0.075145006,,,,,,,,,,,,,0.133716567,0.074938126,0.228479311
84216,,,,,,,,,,,,,0.228479311,0.228479311,0.228479311,0.153738852,0.074938126,0.228479311
84266,,,,,,,0.074938126,0.074938126,0.074938126,,,,,,,0.143558832,0.074938126,0.197197631
84298,,,,,,,0.197197631,0.197197631,0.197197631,,,,,,,0.183038002,0.09282276,0.27233398
84301,0.09282276,0.09282276,0.09282276,,,,,,,,,,,,,0.206844077,0.09282276,0.316228002
84323,,,,0.175256431,0.175256431,0.175256431,,,,,,,,,,0.234918004,0.175256431,0.316228002
84332,,,,,,,,,,,,,0.177579209,0.177579209,0.177579209,0.238271886,0.177579209,0.316228002
84381,,,,,,,0.27233398,0.27233398,0.27233398,,,,,,,0.253915724,0.19202584,0.316228002
84391,,,,,,,,,,0.316228002,0.316228002,0.316228002,,,,0.247797009,0.19202584,0.316228002
84428,,,,,,,0.233192399,0.233192399,0.233192399,,,,,,,0.200607859,0.080282249,0.255798399
84446,,,,,,,,,,0.19202584,0.19202584,0.19202584,,,,0.194634725,0.080282249,0.255798399
84449,,,,,,,,,,,,,0.255798399,0.255798399,0.255798399,0.182805674,0.080282249,0.255798399
84494,,,,,,,,,,0.241740406,0.241740406,0.241740406,,,,0.180600254,0.080282249,0.244771302
84515,,,,,,,,,,,,,0.080282249,0.080282249,0.080282249,0.173394988,0.080282249,0.244771302
84553,,,,,,,,,,,,,0.203326732,0.203326732,0.203326732,0.1813504,0.120059304,0.244771302
84560,,,,0.132880583,0.132880583,0.132880583,,,,,,,,,,0.19109192,0.120059304,0.252034336
84598,,,,,,,,,,,,,0.244771302,0.244771302,0.244771302,0.189862473,0.120059304,0.252034336
84617,,,,,,,0.205714077,0.205714077,0.205714077,,,,,,,0.169981812,0.120059304,0.252034336
84631,0.120059304,0.120059304,0.120059304,,,,,,,,,,,,,0.155693696,0.120059304,0.252034336
84654,,,,,,,0.252034336,0.252034336,0.252034336,,,,,,,0.163820845,0.126733348,0.252034336
84678,,,,,,,,,,,,,0.126733348,0.126733348,0.126733348,0.139213696,0.126733348,0.160695046
84715,,,,0.145367995,0.145367995,0.145367995,,,,,,,,,,0.143437004,0.128998592,0.160695046
84721,,,,,,,0.134273499,0.134273499,0.134273499,,,,,,,0.162460899,0.128998592,0.240487471
84737,,,,,,,,,,0.160695046,0.160695046,0.160695046,,,,0.170229709,0.128998592,0.240487471
84738,0.128998592,0.128998592,0.128998592,,,,,,,,,,,,,0.174940112,0.128998592,0.240487471
84751,,,,0.147849888,0.147849888,0.147849888,,,,,,,,,,0.196978819,0.147849888,0.240487471
84756,,,,,,,,,,,,,0.240487471,0.240487471,0.240487471,0.205940861,0.173117548,0.240487471
84779,0.173117548,0.173117548,0.173117548,,,,,,,,,,,,,0.195392087,0.173117548,0.239192128
84785,,,,,,,,,,0.184247062,0.184247062,0.184247062,,,,0.179448673,0.093400478,0.239192128
84791,,,,0.239192128,0.239192128,0.239192128,,,,,,,,,,0.185843375,0.093400478,0.239192128
84810,,,,,,,,,,,,,0.192660093,0.192660093,0.192660093,0.162222397,0.093400478,0.216220573
84829,0.187743604,0.187743604,0.187743604,,,,,,,,,,,,,0.159501171,0.093400478,0.216220573
84845,,,,0.093400478,0.093400478,0.093400478,,,,,,,,,,0.139849579,0.089485645,0.216220573
84847,,,,,,,,,,0.216220573,0.216220573,0.216220573,,,,0.167083165,0.089485645,0.229568407
84857,,,,,,,,,,,,,0.121087238,0.121087238,0.121087238,0.137375867,0.067684084,0.229568407
84883,,,,,,,,,,0.179053962,0.179053962,0.179053962,,,,0.162530658,0.067684084,0.24686119
84892,,,,,,,,,,,,,0.089485645,0.089485645,0.089485645,0.18045868,0.067684084,0.268694073
84954,,,,,,,0.229568407,0.229568407,0.229568407,,,,,,,0.180338661,0.067684084,0.268694073
84976,,,,0.067684084,0.067684084,0.067684084,,,,,,,,,,0.174590151,0.067684084,0.268694073
84990,,,,,,,,,,,,,0.24686119,0.24686119,0.24686119,0.204410405,0.088885553,0.268694073
85016,,,,,,,0.268694073,0.268694073,0.268694073,,,,,,,0.168363406,0.066626191,0.268694073
85027,,,,,,,,,,,,,0.088885553,0.088885553,0.088885553,0.139073965,0.066626191,0.216785356
85062,,,,,,,,,,,,,0.200825855,0.200825855,0.200825855,0.165419646,0.066626191,0.220613956
85073,,,,,,,,,,0.216785356,0.216785356,0.216785356,,,,0.167718516,0.066626191,0.220613956
85115,,,,,,,,,,,,,0.066626191,0.066626191,0.066626191,0.138635552,0.066626191,0.220613956
85153,0.122246869,0.122246869,0.122246869,,,,,,,,,,,,,0.193548697,0.071370535,0.341191918
85154,,,,,,,0.220613956,0.220613956,0.220613956,,,,,,,0.201164033,0.071370535,0.341191918
85176,,,,,,,,,,0.212320209,0.212320209,0.212320209,,,,0.207183523,0.071370535,0.341191918
85179,,,,,,,,,,,,,0.071370535,0.071370535,0.071370535,0.224511023,0.071370535,0.341191918
85251,,,,,,,,,,,,,0.341191918,0.341191918,0.341191918,0.261623266,0.160323545,0.341191918
85268,0.160323545,0.160323545,0.160323545,,,,,,,,,,,,,0.213586149,0.101006329,0.298957705
85273,,,,,,,,,,0.250711411,0.250711411,0.250711411,,,,0.211340758,0.101006329,0.298957705
85284,,,,,,,,,,,,,0.298957705,0.298957705,0.298957705,0.198994136,0.101006329,0.298957705
85307,0.256931752,0.256931752,0.256931752,,,,,,,,,,,,,0.161913899,0.101006329,0.256931752
85334,,,,0.101006329,0.101006329,0.101006329,,,,,,,,,,0.136514249,0.101006329,0.188978299
85340,,,,,,,,,,,,,0.149096593,0.149096593,0.149096593,0.155923149,0.113556519,0.198050827
85343,,,,,,,,,,0.188978299,0.188978299,0.188978299,,,,0.157899293,0.113556519,0.198050827
85373,0.113556519,0.113556519,0.113556519,,,,,,,,,,,,,0.159650901,0.113556519,0.198050827
85388,,,,0.129933506,0.129933506,0.129933506,,,,,,,,,,0.175467172,0.129933506,0.198050827
85394,,,,,,,,,,,,,0.198050827,0.198050827,0.198050827,0.18382374,0.158977315,0.198050827
85404,,,,,,,,,,0.158977315,0.158977315,0.158977315,,,,0.15822051,0.070034675,0.197736338
85415,,,,,,,0.197736338,0.197736338,0.197736338,,,,,,,0.206991853,0.070034675,0.402834028
85427,,,,0.192637876,0.192637876,0.192637876,,,,,,,,,,0.195456596,0.070034675,0.402834028
85428,0.171716347,0.171716347,0.171716347,,,,,,,,,,,,,0.18367918,0.070034675,0.402834028
85464,,,,,,,,,,,,,0.070034675,0.070034675,0.070034675,0.234899308,0.070034675,0.427816987
85494,,,,,,,,,,0.402834028,0.402834028,0.402834028,,,,0.244301376,0.117045015,0.427816987
85544,,,,,,,,,,0.140060052,0.140060052,0.140060052,,,,0.218436161,0.117045015,0.427816987
85560,,,,0.133750796,0.133750796,0.133750796,,,,,,,,,,0.223377013,0.117045015,0.427816987
85581,,,,,,,0.427816987,0.427816987,0.427816987,,,,,,,0.257436651,0.117045015,0.427816987
85585,,,,,,,,,,,,,0.117045015,0.117045015,0.117045015,0.224424106,0.117045015,0.304048985
85621,,,,,,,,,,0.273507953,0.273507953,0.273507953,,,,0.243739289,0.164764315,0.304048985
85624,,,,0.164764315,0.164764315,0.164764315,,,,,,,,,,0.222530597,0.164764315,0.304048985
85657,,,,,,,,,,0.304048985,0.304048985,0.304048985,,,,0.23222762,0.167464495,0.304048985
85662,0.262754261,0.262754261,0.262754261,,,,,,,,,,,,,0.206993651,0.167464495,0.262754261
85696,,,,,,,,,,0.213620931,0.213620931,0.213620931,,,,0.177144167,0.113506839,0.213620931
85723,,,,,,,,,,,,,0.167464495,0.167464495,0.167464495,0.186576405,0.113506839,0.260782123
85737,,,,0.21324943,0.21324943,0.21324943,,,,,,,,,,0.202093825,0.113506839,0.260782123
85779,,,,0.17787914,0.17787914,0.17787914,,,,,,,,,,0.174435174,0.074956179,0.260782123
85792,0.113506839,0.113506839,0.113506839,,,,,,,,,,,,,0.168750158,0.074956179,0.260782123
85797,,,,,,,,,,0.260782123,0.260782123,0.260782123,,,,0.207415581,0.074956179,0.306833953
85824,,,,,,,,,,,,,0.245051593,0.245051593,0.245051593,0.218018287,0.074956179,0.313795656
85850,0.074956179,0.074956179,0.074956179,,,,,,,,,,,,,0.18874567,0.074956179,0.313795656
85900,,,,,,,,,,0.149454057,0.149454057,0.149454057,,,,0.21506118,0.098688506,0.313795656
85905,0.306833953,0.306833953,0.306833953,,,,,,,,,,,,,0.233101575,0.098688506,0.313795656
85909,,,,,,,0.313795656,0.313795656,0.313795656,,,,,,,0.19312636,0.098688506,0.313795656
